Id,Paper,DOI,Species,Year,Country,Sites,Experimental.design,Repetitions,Treatment,Nrates_kg_ha,Sowing.Date,Harvest_Date,Row_Space,Water,Water_applied,Genotype,W_ton_ha,Nupt_kg_ha,Nobs%,Npred%,W_LSD,W_CV,W_SE_min,W_SE_Max,Nconc_LSD,Nconc_SE_min,Nconc_SE_Max,Nupt_SE_min,Nupt_SE_Max,Sampling_time,Observation
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39D82,1.52,,2.71,2.71,0.26,,0,0,0.3294509,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39D82,3.12,,2.19,2.19,0.81,,0,0,0.2171381,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39D82,5.23,,1.82,1.82,0.74,,0,0,0.2246257,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39D82,7.89,,1.22,1.22,0.97,,0,0,0.1347754,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39D82,1.5,,2.58,2.58,0.26,,0,0,0.3294509,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39D82,3.24,,2.3,2.3,0.81,,0,0,0.2171381,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39D82,5.07,,1.77,1.77,0.74,,0,0,0.2246257,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39D82,7.41,,1.5,1.5,0.97,,0,0,0.1347754,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39D82,1.34,,2.63,2.63,0.26,,0,0,0.3294509,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39D82,2.94,,2.2,2.2,0.81,,0,0,0.2171381,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39D82,5.67,,1.61,1.61,0.74,,0,0,0.2246257,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,St Louis,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39D82,7.75,,1.36,1.36,0.97,,0,0,0.1347754,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,2.3,,1.19,1.19,0.59,,0,0,4.3884302,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,3.45,,0.97,0.97,1.5,,0,0,3.421488,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,3.46,,0.97,0.97,1.22,,0,0,3.049587,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,3.98,,0.61,0.61,1.49,,0,0,3.495868,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,4.29,,0.62,0.62,1.35,,0,0,NA,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,3.18,,1.7,1.7,0.59,,0,0,4.3884302,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,5.85,,1.3,1.3,1.5,,0,0,3.421488,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,4.96,,1.11,1.11,1.22,,0,0,3.049587,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,6.92,,1.11,1.11,1.49,,0,0,3.495868,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,7.9,,0.81,0.81,1.35,,0,0,NA,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,2.97,,1.78,1.78,0.59,,0,0,4.3884302,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,4.93,,1.87,1.87,1.5,,0,0,3.421488,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,5.88,,1.54,1.54,1.22,,0,0,3.049587,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,7.75,,1.07,1.07,1.49,,0,0,3.495868,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,8.64,,1.12,1.12,1.35,,0,0,NA,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,3.19,,2.33,2.33,0.59,,0,0,4.3884302,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,5.1,,1.99,1.99,1.5,,0,0,3.421488,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,5.69,,1.66,1.66,1.22,,0,0,3.049587,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,8.06,,1.39,1.39,1.49,,0,0,3.495868,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,9.02,,1.33,1.33,1.35,,0,0,NA,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,3.07,,2.3,2.3,0.59,,0,0,4.3884302,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,5.14,,1.83,1.83,1.5,,0,0,3.421488,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,6.31,,1.67,1.67,1.22,,0,0,3.049587,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,9.18,,1.35,1.35,1.49,,0,0,3.495868,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,9.97,,1.41,1.41,1.35,,0,0,NA,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,3.13,,2.45,2.45,0.59,,0,0,4.3884302,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,4.75,,1.9,1.9,1.5,,0,0,3.421488,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,5.54,,1.75,1.75,1.22,,0,0,3.049587,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,8.53,,1.46,1.46,1.49,,0,0,3.495868,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,St-Basile,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,9.1,,1.46,1.46,1.35,,0,0,NA,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,1,,2.39,2.39,0,,0,0,1.56457,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,2.5,,1.42,1.42,0.55,,0,0,2.533113,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 39W54,4.11,,1.07,1.07,1.55,,0,0,3.129139,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,1.21,,2.95,2.95,0,,0,0,1.56457,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,3.4,,1.68,1.68,0.55,,0,0,2.533113,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,50,,,,Rainfed,,Pioneer 39W54,5.4,,1.29,1.29,1.55,,0,0,3.129139,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,1.3,,3.19,3.19,0,,0,0,1.56457,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,3.05,,2.09,2.09,0.55,,0,0,2.533113,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,100,,,,Rainfed,,Pioneer 39W54,5.85,,1.96,1.96,1.55,,0,0,3.129139,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,1.27,,3.22,3.22,0,,0,0,1.56457,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,2.99,,2.22,2.22,0.55,,0,0,2.533113,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,150,,,,Rainfed,,Pioneer 39W54,6.26,,2.09,2.09,1.55,,0,0,3.129139,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,1.28,,3.28,3.28,0,,0,0,1.56457,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,3.37,,2.24,2.24,0.55,,0,0,2.533113,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,200,,,,Rainfed,,Pioneer 39W54,6.17,,2.15,2.15,1.55,,0,0,3.129139,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,1.34,,3.44,3.44,0,,0,0,1.56457,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,3,,2.65,2.65,0.55,,0,0,2.533113,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,Ste Catherine,Randomized complete block,4,,250,,,,Rainfed,,Pioneer 39W54,4.57,,2.19,2.19,1.55,,0,0,3.129139,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 38A24,1.84,,2.28,2.28,0.63,,0,0,0.2376238,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 38A24,3.59,,1.88,1.88,0.69,,0,0,0.2376237,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 38A24,6.11,,1.65,1.65,0.85,,0,0,0.1485148,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 38A24,7.75,,1.13,1.13,1.43,,0,0,0.1188119,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,Pioneer 38A24,8.92,,1.22,1.22,0.85,,0,0,0.1856436,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,Pioneer 38A24,2.2,,2.61,2.61,0.63,,0,0,0.2376238,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,Pioneer 38A24,3.41,,2.32,2.32,0.69,,0,0,0.2376237,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,Pioneer 38A24,5.91,,1.96,1.96,0.85,,0,0,0.1485148,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,Pioneer 38A24,8.54,,1.5,1.5,1.43,,0,0,0.1188119,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,Pioneer 38A24,9.52,,1.49,1.49,0.85,,0,0,0.1856436,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,Pioneer 38A24,2.28,,2.75,2.75,0.63,,0,0,0.2376238,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,Pioneer 38A24,3.6,,2.23,2.23,0.69,,0,0,0.2376237,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,Pioneer 38A24,6.09,,2.16,2.16,0.85,,0,0,0.1485148,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,Pioneer 38A24,8.54,,1.73,1.73,1.43,,0,0,0.1188119,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,Pioneer 38A24,10.28,,1.65,1.65,0.85,,0,0,0.1856436,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,Pioneer 38A24,2.12,,2.68,2.68,0.63,,0,0,0.2376238,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,Pioneer 38A24,3.8,,2.5,2.5,0.69,,0,0,0.2376237,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,Pioneer 38A24,6.42,,2.03,2.03,0.85,,0,0,0.1485148,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,Pioneer 38A24,8.37,,1.7,1.7,1.43,,0,0,0.1188119,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2004,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,Pioneer 38A24,10.1,,1.65,1.65,0.85,,0,0,0.1856436,,,,,t5,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,DKC-4627 BT,1.34,,2.17,2.17,0.49,,0,0,3.799669,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,DKC-4627 BT,2.2,,1.69,1.69,0.72,,0,0,2.309603,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,DKC-4627 BT,4.07,,1.42,1.42,0,,0,0,2.458609,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,20,,,,Rainfed,,DKC-4627 BT,5.25,,1.2,1.2,0,,0,0,2.2351,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,DKC-4627 BT,1.46,,2.27,2.27,0.49,,0,0,3.799669,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,DKC-4627 BT,2.82,,2.16,2.16,0.72,,0,0,2.309603,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,DKC-4627 BT,4.88,,1.67,1.67,0,,0,0,2.458609,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,73,,,,Rainfed,,DKC-4627 BT,7.11,,1.43,1.43,0,,0,0,2.2351,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,DKC-4627 BT,1.54,,2.59,2.59,0.49,,0,0,3.799669,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,DKC-4627 BT,2.95,,2.23,2.23,0.72,,0,0,2.309603,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,DKC-4627 BT,4.6,,2,2,0,,0,0,2.458609,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,125,,,,Rainfed,,DKC-4627 BT,7.08,,1.74,1.74,0,,0,0,2.2351,,,,,t4,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,DKC-4627 BT,1.57,,2.46,2.46,0.49,,0,0,3.799669,,,,,t1,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,DKC-4627 BT,2.57,,2.41,2.41,0.72,,0,0,2.309603,,,,,t2,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,DKC-4627 BT,4.92,,2.08,2.08,0,,0,0,2.458609,,,,,t3,
17,Ziadi et al. (2008),10.2134/agronj2007.0059,Maize,2005,Canada,L'Acadie,Randomized complete block,4,,178,,,,Rainfed,,DKC-4627 BT,7.95,,1.68,1.68,0,,0,0,2.2351,,,,,t4,
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N0,0,,,,,,,0.3631,,2.64,2.64,0,,0,0,,,,,,t1,10/11/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N1,50,,,,,,,0.5965,,3.97,3.97,0,,0,0,,,,,,t1,10/11/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N2,100,,,,,,,0.7498,,4.23,4.23,0,,0,0,,,,,,t1,10/11/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N4,200,,,,,,,0.6897,,5.11,5.11,0,,0,0,,,,,,t1,10/11/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N0,0,,,,,,,0.7779,,2.7,2.7,0,,0,0,,,,,,t2,10/17/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N1,50,,,,,,,1.5323,,4.73,4.73,0,,0,0,,,,,,t2,10/17/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N2,100,,,,,,,1.8767,,3.66,3.66,0,,0,0,,,,,,t2,10/17/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N3,150,,,,,,,2.0644,,4.44,4.44,0,,0,0,,,,,,t2,10/17/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N4,200,,,,,,,2.0539,,3.94,3.94,0,,0,0,,,,,,t2,10/17/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N5,250,,,,,,,2.1124,,5.28,5.28,0,,0,0,,,,,,t2,10/17/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N0,0,,,,,,,1.0439,,1.85,1.85,0,,0,0,,,,,,t3,10/25/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N1,50,,,,,,,2.2495,,2.19,2.19,0,,0,0,,,,,,t3,10/25/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N2,100,,,,,,,2.8135,,2.5,2.5,0,,0,0,,,,,,t3,10/25/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N3,150,,,,,,,3.2457,,2.95,2.95,0,,0,0,,,,,,t3,10/25/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N4,200,,,,,,,3.4841,,3.21,3.21,0,,0,0,,,,,,t3,10/25/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N5,250,,,,,,,3.5786,,3.77,3.77,0,,0,0,,,,,,t3,10/25/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N0,0,,,,,,,1.6084,,1.68,1.68,0,,0,0,,,,,,t4,11/1/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N1,50,,,,,,,3.2219,,1.71,1.71,0,,0,0,,,,,,t4,11/1/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N2,100,,,,,,,4.0376,,2.1,2.1,0,,0,0,,,,,,t4,11/1/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N3,150,,,,,,,4.7197,,2.68,2.68,0,,0,0,,,,,,t4,11/1/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N4,200,,,,,,,5.4583,,2.56,2.56,0,,0,0,,,,,,t4,11/1/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N5,250,,,,,,,5.6186,,2.66,2.66,0,,0,0,,,,,,t4,11/1/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N0,0,,,,,,,1.9479,,1.55,1.55,0,,0,0,,,,,,t5,11/9/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N1,50,,,,,,,4.4776,,1.26,1.26,0,,0,0,,,,,,t5,11/9/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N2,100,,,,,,,5.3002,,1.37,1.37,0,,0,0,,,,,,t5,11/9/94
18,Agnusdei et al. (2010),10.1007/s10705-010-9348-6,Oat,1994,Argentina,Tandil,Split-plot in randomized complete block,3,N3,150,,,,,,,6.7743,,1.89,1.89,0,,0,0,,,,,,t5,11/9/94
